date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-06-22,USA-39079,Jackson,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-22,USA-39077,Huron,Ohio,12,6.43,11.03,0,0.0,0.0
2020-06-22,USA-39075,Holmes,Ohio,9,6.57,14.95,0,0.0,0.0
2020-06-22,USA-39073,Hocking,Ohio,1,0.14,0.51,0,0.0,0.0
2020-06-22,USA-39071,Highland,Ohio,0,0.71,1.65,0,0.0,0.0
2020-06-22,USA-39069,Henry,Ohio,0,0.43,1.59,0,0.0,0.0
2020-06-22,USA-39067,Harrison,Ohio,0,0.14,0.95,0,0.14,0.95
2020-06-22,USA-39065,Hardin,Ohio,0,2.0,6.38,0,0.86,2.73
2020-06-22,USA-39063,Hancock,Ohio,1,0.29,0.38,0,0.0,0.0
2020-06-22,USA-39061,Hamilton,Ohio,191,110.0,13.46,1,1.14,0.14
2020-06-22,USA-39059,Guernsey,Ohio,1,0.29,0.73,0,0.0,0.0
2020-06-22,USA-39057,Greene,Ohio,6,5.5,3.26,0,0.29,0.17
2020-06-22,USA-39055,Geauga,Ohio,4,3.43,3.66,0,0.29,0.31
2020-06-22,USA-39053,Gallia,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-22,USA-39051,Fulton,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-22,USA-39049,Franklin,Ohio,121,101.86,7.74,0,3.71,0.28
2020-06-22,USA-39047,Fayette,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-22,USA-39045,Fairfield,Ohio,5,6.29,3.99,0,0.29,0.18
2020-06-22,USA-39043,Erie,Ohio,1,0.71,0.96,0,0.29,0.38
2020-06-22,USA-39041,Delaware,Ohio,6,4.43,2.12,0,0.0,0.0
2020-06-22,USA-39039,Defiance,Ohio,0,0.29,0.75,0,0.0,0.0
2020-06-22,USA-39037,Darke,Ohio,1,1.17,2.28,0,0.0,0.0
2020-06-22,USA-39035,Cuyahoga,Ohio,101,73.43,5.95,1,3.43,0.28
2020-06-22,USA-39033,Crawford,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-22,USA-39031,Coshocton,Ohio,0,1.29,3.51,0,0.0,0.0
2020-06-22,USA-39029,Columbiana,Ohio,14,7.86,7.71,0,0.14,0.14
2020-06-22,USA-39027,Clinton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-22,USA-39025,Clermont,Ohio,8,6.71,3.25,0,0.0,0.0
2020-06-22,USA-39023,Clark,Ohio,17,35.0,26.1,0,0.0,0.0
2020-06-22,USA-39021,Champaign,Ohio,0,0.29,0.73,0,0.0,0.0
2020-06-22,USA-39019,Carroll,Ohio,1,0.71,2.65,0,0.0,0.0
2020-06-22,USA-39017,Butler,Ohio,22,17.14,4.47,0,0.71,0.19
2020-06-22,USA-39015,Brown,Ohio,2,1.0,2.3,0,0.0,0.0
2020-06-22,USA-39013,Belmont,Ohio,9,3.43,5.12,0,0.14,0.21
2020-06-22,USA-39011,Auglaize,Ohio,0,0.71,1.56,0,0.0,0.0
2020-06-22,USA-39009,Athens,Ohio,0,0.29,0.44,0,0.0,0.0
2020-06-22,USA-39007,Ashtabula,Ohio,3,4.0,4.11,0,0.43,0.44
2020-06-22,USA-39005,Ashland,Ohio,1,1.71,3.21,0,0.0,0.0
2020-06-22,USA-39003,Allen,Ohio,2,1.71,1.67,0,0.14,0.14
2020-06-22,USA-39001,Adams,Ohio,1,0.57,2.06,0,0.0,0.0
2020-06-23,USA-39999,Unknown,Ohio,0,0.17,,0,0.0,
2020-06-23,USA-39175,Wyandot,Ohio,0,0.86,3.94,0,0.0,0.0
2020-06-23,USA-39173,Wood,Ohio,5,1.86,1.42,0,0.0,0.0
2020-06-23,USA-39171,Williams,Ohio,0,0.14,0.39,0,0.0,0.0
2020-06-23,USA-39169,Wayne,Ohio,2,3.0,2.59,0,0.0,0.0
2020-06-23,USA-39167,Washington,Ohio,0,0.29,0.48,0,0.14,0.24
2020-06-23,USA-39165,Warren,Ohio,20,12.71,5.42,0,0.0,0.0
2020-06-23,USA-39163,Vinton,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39161,Van Wert,Ohio,2,0.57,2.02,0,0.0,0.0
2020-06-23,USA-39159,Union,Ohio,2,1.57,2.66,0,0.0,0.0
2020-06-23,USA-39157,Tuscarawas,Ohio,8,6.5,7.07,0,0.14,0.16
2020-06-23,USA-39155,Trumbull,Ohio,16,11.0,5.56,1,0.29,0.14
2020-06-23,USA-39153,Summit,Ohio,16,12.86,2.38,0,1.17,0.22
2020-06-23,USA-39151,Stark,Ohio,3,11.29,3.05,1,0.14,0.04
2020-06-23,USA-39149,Shelby,Ohio,0,0.43,0.88,1,0.14,0.29
2020-06-23,USA-39147,Seneca,Ohio,1,0.43,0.78,0,0.0,0.0
2020-06-23,USA-39145,Scioto,Ohio,5,0.86,1.14,0,0.0,0.0
2020-06-23,USA-39143,Sandusky,Ohio,0,0.86,1.46,0,0.0,0.0
2020-06-23,USA-39141,Ross,Ohio,1,0.71,0.93,0,0.0,0.0
2020-06-23,USA-39139,Richland,Ohio,3,3.86,3.18,0,0.0,0.0
2020-06-23,USA-39137,Putnam,Ohio,0,0.57,1.69,0,0.0,0.0
2020-06-23,USA-39135,Preble,Ohio,-1,1.33,3.26,0,0.0,0.0
2020-06-23,USA-39133,Portage,Ohio,2,2.43,1.49,0,0.0,0.0
2020-06-23,USA-39131,Pike,Ohio,0,1.14,4.12,0,0.0,0.0
2020-06-23,USA-39129,Pickaway,Ohio,3,2.71,4.64,0,0.14,0.24
2020-06-23,USA-39127,Perry,Ohio,0,0.29,0.79,0,0.0,0.0
2020-06-23,USA-39125,Paulding,Ohio,2,0.57,3.06,0,0.0,0.0
2020-06-23,USA-39123,Ottawa,Ohio,0,0.57,1.41,0,0.0,0.0
2020-06-23,USA-39121,Noble,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39119,Muskingum,Ohio,2,1.29,1.49,0,0.0,0.0
2020-06-23,USA-39117,Morrow,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39115,Morgan,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39113,Montgomery,Ohio,53,45.57,8.57,0,0.43,0.08
2020-06-23,USA-39111,Monroe,Ohio,1,0.14,1.05,1,0.14,1.05
2020-06-23,USA-39109,Miami,Ohio,5,3.14,2.94,0,0.0,0.0
2020-06-23,USA-39107,Mercer,Ohio,1,2.0,4.86,0,0.0,0.0
2020-06-23,USA-39105,Meigs,Ohio,0,0.29,1.25,0,0.0,0.0
2020-06-23,USA-39103,Medina,Ohio,10,3.71,2.07,0,0.14,0.08
2020-06-23,USA-39101,Marion,Ohio,0,0.5,0.77,0,0.29,0.44
2020-06-23,USA-39099,Mahoning,Ohio,4,10.5,4.59,1,1.0,0.44
2020-06-23,USA-39097,Madison,Ohio,1,1.14,2.55,1,0.14,0.32
2020-06-23,USA-39095,Lucas,Ohio,5,8.0,1.87,4,1.71,0.4
2020-06-23,USA-39093,Lorain,Ohio,13,8.57,2.77,0,0.43,0.14
2020-06-23,USA-39091,Logan,Ohio,0,0.29,0.63,0,0.0,0.0
2020-06-23,USA-39089,Licking,Ohio,3,3.29,1.86,0,0.0,0.0
2020-06-23,USA-39087,Lawrence,Ohio,3,1.86,3.12,0,0.0,0.0
2020-06-23,USA-39085,Lake,Ohio,4,3.29,1.43,1,0.43,0.19
2020-06-23,USA-39083,Knox,Ohio,0,0.14,0.23,0,0.0,0.0
2020-06-23,USA-39081,Jefferson,Ohio,0,0.43,0.66,0,0.0,0.0
2020-06-23,USA-39079,Jackson,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39077,Huron,Ohio,5,6.86,11.77,0,0.0,0.0
2020-06-23,USA-39075,Holmes,Ohio,16,8.57,19.5,0,0.0,0.0
2020-06-23,USA-39073,Hocking,Ohio,0,0.14,0.51,0,0.0,0.0
2020-06-23,USA-39071,Highland,Ohio,0,0.71,1.65,0,0.0,0.0
2020-06-23,USA-39069,Henry,Ohio,0,0.43,1.59,0,0.0,0.0
2020-06-23,USA-39067,Harrison,Ohio,0,0.0,0.0,0,0.14,0.95
2020-06-23,USA-39065,Hardin,Ohio,0,1.86,5.92,0,0.86,2.73
2020-06-23,USA-39063,Hancock,Ohio,1,0.43,0.57,0,0.0,0.0
2020-06-23,USA-39061,Hamilton,Ohio,78,111.71,13.67,1,1.0,0.12
2020-06-23,USA-39059,Guernsey,Ohio,0,0.29,0.73,0,0.0,0.0
2020-06-23,USA-39057,Greene,Ohio,2,4.5,2.66,0,0.29,0.17
2020-06-23,USA-39055,Geauga,Ohio,2,3.0,3.2,0,0.14,0.15
2020-06-23,USA-39053,Gallia,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39051,Fulton,Ohio,1,0.14,0.34,0,0.0,0.0
2020-06-23,USA-39049,Franklin,Ohio,114,105.71,8.03,12,5.14,0.39
2020-06-23,USA-39047,Fayette,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-23,USA-39045,Fairfield,Ohio,12,7.43,4.71,2,0.57,0.36
2020-06-23,USA-39043,Erie,Ohio,0,0.43,0.58,0,0.29,0.38
2020-06-23,USA-39041,Delaware,Ohio,6,5.14,2.46,0,0.0,0.0
2020-06-23,USA-39039,Defiance,Ohio,1,0.43,1.13,1,0.14,0.38
2020-06-23,USA-39037,Darke,Ohio,0,1.17,2.28,0,0.0,0.0
2020-06-23,USA-39035,Cuyahoga,Ohio,86,78.43,6.35,2,3.29,0.27
2020-06-23,USA-39033,Crawford,Ohio,3,0.5,1.2,0,0.0,0.0
2020-06-23,USA-39031,Coshocton,Ohio,0,1.14,3.12,0,0.0,0.0
2020-06-23,USA-39029,Columbiana,Ohio,8,8.86,8.69,1,0.29,0.28
2020-06-23,USA-39027,Clinton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-23,USA-39025,Clermont,Ohio,1,6.29,3.04,0,0.0,0.0
2020-06-23,USA-39023,Clark,Ohio,18,32.57,24.29,0,0.0,0.0
2020-06-23,USA-39021,Champaign,Ohio,0,0.14,0.37,0,0.0,0.0
2020-06-23,USA-39019,Carroll,Ohio,0,0.71,2.65,0,0.0,0.0
2020-06-23,USA-39017,Butler,Ohio,25,18.29,4.77,0,0.57,0.15
2020-06-23,USA-39015,Brown,Ohio,0,1.0,2.3,0,0.0,0.0
2020-06-23,USA-39013,Belmont,Ohio,7,4.43,6.61,0,0.0,0.0
2020-06-23,USA-39011,Auglaize,Ohio,1,0.71,1.56,0,0.0,0.0
2020-06-23,USA-39009,Athens,Ohio,1,0.43,0.66,0,0.0,0.0
2020-06-23,USA-39007,Ashtabula,Ohio,1,3.83,3.94,0,0.14,0.15
2020-06-23,USA-39005,Ashland,Ohio,4,2.14,4.01,0,0.0,0.0
2020-06-23,USA-39003,Allen,Ohio,2,2.0,1.95,1,0.29,0.28
2020-06-23,USA-39001,Adams,Ohio,0,0.29,1.03,0,0.0,0.0
2020-06-24,USA-39999,Unknown,Ohio,0,0.17,,0,0.0,
2020-06-24,USA-39175,Wyandot,Ohio,0,0.71,3.28,0,0.0,0.0
2020-06-24,USA-39173,Wood,Ohio,2,2.14,1.64,0,0.0,0.0
2020-06-24,USA-39171,Williams,Ohio,0,0.14,0.39,0,0.0,0.0
2020-06-24,USA-39169,Wayne,Ohio,6,3.57,3.09,0,0.0,0.0
2020-06-24,USA-39167,Washington,Ohio,0,0.29,0.48,0,0.14,0.24
2020-06-24,USA-39165,Warren,Ohio,15,13.86,5.91,0,0.0,0.0
2020-06-24,USA-39163,Vinton,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39161,Van Wert,Ohio,1,0.71,2.53,0,0.0,0.0
2020-06-24,USA-39159,Union,Ohio,0,1.43,2.42,0,0.0,0.0
2020-06-24,USA-39157,Tuscarawas,Ohio,5,6.29,6.83,0,0.14,0.16
2020-06-24,USA-39155,Trumbull,Ohio,14,11.57,5.84,0,0.29,0.14
2020-06-24,USA-39153,Summit,Ohio,13,13.86,2.56,0,1.0,0.18
2020-06-24,USA-39151,Stark,Ohio,3,10.29,2.78,1,0.29,0.08
2020-06-24,USA-39149,Shelby,Ohio,0,0.29,0.59,0,0.14,0.29
2020-06-24,USA-39147,Seneca,Ohio,-1,0.33,0.6,0,0.0,0.0
2020-06-24,USA-39145,Scioto,Ohio,1,1.0,1.33,0,0.0,0.0
2020-06-24,USA-39143,Sandusky,Ohio,0,0.86,1.46,0,0.0,0.0
2020-06-24,USA-39141,Ross,Ohio,1,0.86,1.12,0,0.0,0.0
2020-06-24,USA-39139,Richland,Ohio,5,4.0,3.3,0,0.0,0.0
2020-06-24,USA-39137,Putnam,Ohio,1,0.71,2.11,0,0.0,0.0
2020-06-24,USA-39135,Preble,Ohio,0,1.17,2.85,0,0.0,0.0
2020-06-24,USA-39133,Portage,Ohio,8,2.86,1.76,0,0.0,0.0
2020-06-24,USA-39131,Pike,Ohio,0,0.86,3.09,0,0.0,0.0
2020-06-24,USA-39129,Pickaway,Ohio,4,2.86,4.89,0,0.14,0.24
2020-06-24,USA-39127,Perry,Ohio,0,0.29,0.79,0,0.0,0.0
2020-06-24,USA-39125,Paulding,Ohio,0,0.57,3.06,0,0.0,0.0
2020-06-24,USA-39123,Ottawa,Ohio,1,0.71,1.76,0,0.0,0.0
2020-06-24,USA-39121,Noble,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39119,Muskingum,Ohio,2,1.29,1.49,0,0.0,0.0
2020-06-24,USA-39117,Morrow,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39115,Morgan,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39113,Montgomery,Ohio,47,47.71,8.97,1,0.43,0.08
2020-06-24,USA-39111,Monroe,Ohio,0,0.14,1.05,0,0.14,1.05
2020-06-24,USA-39109,Miami,Ohio,1,2.71,2.54,0,0.0,0.0
2020-06-24,USA-39107,Mercer,Ohio,1,1.17,2.83,0,0.0,0.0
2020-06-24,USA-39105,Meigs,Ohio,0,0.14,0.62,0,0.0,0.0
2020-06-24,USA-39103,Medina,Ohio,8,4.57,2.54,0,0.0,0.0
2020-06-24,USA-39101,Marion,Ohio,1,0.67,1.02,0,0.29,0.44
2020-06-24,USA-39099,Mahoning,Ohio,11,10.57,4.62,1,1.14,0.5
2020-06-24,USA-39097,Madison,Ohio,1,1.14,2.55,0,0.14,0.32
2020-06-24,USA-39095,Lucas,Ohio,11,9.29,2.17,1,1.43,0.33
2020-06-24,USA-39093,Lorain,Ohio,11,9.14,2.95,0,0.43,0.14
2020-06-24,USA-39091,Logan,Ohio,0,0.29,0.63,0,0.0,0.0
2020-06-24,USA-39089,Licking,Ohio,4,3.29,1.86,0,0.0,0.0
2020-06-24,USA-39087,Lawrence,Ohio,4,2.14,3.6,0,0.0,0.0
2020-06-24,USA-39085,Lake,Ohio,8,3.86,1.68,-1,0.5,0.22
2020-06-24,USA-39083,Knox,Ohio,0,0.14,0.23,0,0.0,0.0
2020-06-24,USA-39081,Jefferson,Ohio,0,0.43,0.66,0,0.0,0.0
2020-06-24,USA-39079,Jackson,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39077,Huron,Ohio,2,6.86,11.77,0,0.0,0.0
2020-06-24,USA-39075,Holmes,Ohio,10,10.0,22.75,0,0.0,0.0
2020-06-24,USA-39073,Hocking,Ohio,0,0.14,0.51,0,0.0,0.0
2020-06-24,USA-39071,Highland,Ohio,0,0.57,1.32,0,0.0,0.0
2020-06-24,USA-39069,Henry,Ohio,0,0.43,1.59,0,0.0,0.0
2020-06-24,USA-39067,Harrison,Ohio,1,0.14,0.95,0,0.14,0.95
2020-06-24,USA-39065,Hardin,Ohio,0,1.57,5.01,1,1.0,3.19
2020-06-24,USA-39063,Hancock,Ohio,1,0.57,0.75,0,0.0,0.0
2020-06-24,USA-39061,Hamilton,Ohio,91,116.43,14.24,1,1.14,0.14
2020-06-24,USA-39059,Guernsey,Ohio,1,0.43,1.1,0,0.0,0.0
2020-06-24,USA-39057,Greene,Ohio,6,4.71,2.79,1,0.43,0.25
2020-06-24,USA-39055,Geauga,Ohio,6,3.57,3.81,3,0.43,0.46
2020-06-24,USA-39053,Gallia,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39051,Fulton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-24,USA-39049,Franklin,Ohio,115,111.29,8.45,6,5.57,0.42
2020-06-24,USA-39047,Fayette,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-24,USA-39045,Fairfield,Ohio,7,6.57,4.17,1,0.43,0.27
2020-06-24,USA-39043,Erie,Ohio,1,0.57,0.77,0,0.0,0.0
2020-06-24,USA-39041,Delaware,Ohio,2,5.43,2.6,0,0.0,0.0
2020-06-24,USA-39039,Defiance,Ohio,0,0.43,1.13,0,0.14,0.38
2020-06-24,USA-39037,Darke,Ohio,0,1.0,1.96,0,0.0,0.0
2020-06-24,USA-39035,Cuyahoga,Ohio,144,89.71,7.26,2,3.43,0.28
2020-06-24,USA-39033,Crawford,Ohio,0,0.43,1.03,0,0.0,0.0
2020-06-24,USA-39031,Coshocton,Ohio,4,1.57,4.29,0,0.0,0.0
2020-06-24,USA-39029,Columbiana,Ohio,1,8.71,8.55,1,0.29,0.28
2020-06-24,USA-39027,Clinton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-24,USA-39025,Clermont,Ohio,6,6.0,2.91,0,0.0,0.0
2020-06-24,USA-39023,Clark,Ohio,9,27.86,20.78,0,0.0,0.0
2020-06-24,USA-39021,Champaign,Ohio,0,0.14,0.37,0,0.0,0.0
2020-06-24,USA-39019,Carroll,Ohio,1,0.86,3.18,0,0.0,0.0
2020-06-24,USA-39017,Butler,Ohio,21,20.0,5.22,1,0.71,0.19
2020-06-24,USA-39015,Brown,Ohio,2,1.14,2.63,0,0.0,0.0
2020-06-24,USA-39013,Belmont,Ohio,6,4.86,7.25,0,0.0,0.0
2020-06-24,USA-39011,Auglaize,Ohio,0,0.71,1.56,0,0.0,0.0
2020-06-24,USA-39009,Athens,Ohio,2,0.57,0.87,0,0.0,0.0
2020-06-24,USA-39007,Ashtabula,Ohio,1,3.17,3.26,0,0.14,0.15
2020-06-24,USA-39005,Ashland,Ohio,1,2.0,3.74,0,0.0,0.0
2020-06-24,USA-39003,Allen,Ohio,2,2.14,2.09,0,0.29,0.28
2020-06-24,USA-39001,Adams,Ohio,0,0.29,1.03,0,0.0,0.0
2020-06-25,USA-39999,Unknown,Ohio,0,0.17,,0,0.0,
2020-06-25,USA-39175,Wyandot,Ohio,0,0.71,3.28,0,0.0,0.0
2020-06-25,USA-39173,Wood,Ohio,1,2.0,1.53,0,0.0,0.0
2020-06-25,USA-39171,Williams,Ohio,0,0.14,0.39,0,0.0,0.0
2020-06-25,USA-39169,Wayne,Ohio,5,3.86,3.33,0,0.0,0.0
2020-06-25,USA-39167,Washington,Ohio,0,0.14,0.24,0,0.0,0.0
2020-06-25,USA-39165,Warren,Ohio,20,14.29,6.09,0,0.0,0.0
2020-06-25,USA-39163,Vinton,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39161,Van Wert,Ohio,1,0.86,3.03,0,0.0,0.0
2020-06-25,USA-39159,Union,Ohio,0,0.86,1.45,0,0.0,0.0
2020-06-25,USA-39157,Tuscarawas,Ohio,5,6.57,7.14,0,0.14,0.16
2020-06-25,USA-39155,Trumbull,Ohio,15,12.71,6.42,1,0.43,0.22
2020-06-25,USA-39153,Summit,Ohio,30,16.71,3.09,0,0.86,0.16
2020-06-25,USA-39151,Stark,Ohio,14,9.86,2.66,0,0.29,0.08
2020-06-25,USA-39149,Shelby,Ohio,3,0.71,1.47,0,0.14,0.29
2020-06-25,USA-39147,Seneca,Ohio,0,0.33,0.6,0,0.0,0.0
2020-06-25,USA-39145,Scioto,Ohio,0,1.0,1.33,0,0.0,0.0
2020-06-25,USA-39143,Sandusky,Ohio,2,0.86,1.46,0,0.0,0.0
2020-06-25,USA-39141,Ross,Ohio,2,1.0,1.3,0,0.0,0.0
2020-06-25,USA-39139,Richland,Ohio,11,5.14,4.24,0,0.0,0.0
2020-06-25,USA-39137,Putnam,Ohio,1,0.71,2.11,0,0.0,0.0
2020-06-25,USA-39135,Preble,Ohio,4,1.67,4.08,0,0.0,0.0
2020-06-25,USA-39133,Portage,Ohio,3,2.57,1.58,0,0.0,0.0
2020-06-25,USA-39131,Pike,Ohio,2,1.0,3.6,0,0.0,0.0
2020-06-25,USA-39129,Pickaway,Ohio,2,2.71,4.64,0,0.14,0.24
2020-06-25,USA-39127,Perry,Ohio,0,0.14,0.4,0,0.0,0.0
2020-06-25,USA-39125,Paulding,Ohio,1,0.71,3.83,0,0.0,0.0
2020-06-25,USA-39123,Ottawa,Ohio,1,0.86,2.12,1,0.14,0.35
2020-06-25,USA-39121,Noble,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39119,Muskingum,Ohio,2,1.43,1.66,0,0.0,0.0
2020-06-25,USA-39117,Morrow,Ohio,1,0.14,0.4,0,0.0,0.0
2020-06-25,USA-39115,Morgan,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39113,Montgomery,Ohio,73,49.57,9.32,1,0.57,0.11
2020-06-25,USA-39111,Monroe,Ohio,0,0.14,1.05,0,0.14,1.05
2020-06-25,USA-39109,Miami,Ohio,2,2.86,2.67,0,0.0,0.0
2020-06-25,USA-39107,Mercer,Ohio,0,1.17,2.83,0,0.0,0.0
2020-06-25,USA-39105,Meigs,Ohio,1,0.14,0.62,0,0.0,0.0
2020-06-25,USA-39103,Medina,Ohio,7,5.29,2.94,0,0.0,0.0
2020-06-25,USA-39101,Marion,Ohio,3,1.0,1.54,1,0.29,0.44
2020-06-25,USA-39099,Mahoning,Ohio,2,9.0,3.94,1,1.29,0.56
2020-06-25,USA-39097,Madison,Ohio,2,1.29,2.87,0,0.14,0.32
2020-06-25,USA-39095,Lucas,Ohio,7,9.43,2.2,0,1.14,0.27
2020-06-25,USA-39093,Lorain,Ohio,11,9.57,3.09,1,0.43,0.14
2020-06-25,USA-39091,Logan,Ohio,1,0.43,0.94,0,0.0,0.0
2020-06-25,USA-39089,Licking,Ohio,7,3.86,2.18,0,0.0,0.0
2020-06-25,USA-39087,Lawrence,Ohio,3,2.14,3.6,0,0.0,0.0
2020-06-25,USA-39085,Lake,Ohio,9,4.86,2.11,3,0.83,0.36
2020-06-25,USA-39083,Knox,Ohio,2,0.43,0.69,0,0.0,0.0
2020-06-25,USA-39081,Jefferson,Ohio,1,0.57,0.87,0,0.0,0.0
2020-06-25,USA-39079,Jackson,Ohio,1,0.14,0.44,0,0.0,0.0
2020-06-25,USA-39077,Huron,Ohio,15,7.0,12.01,0,0.0,0.0
2020-06-25,USA-39075,Holmes,Ohio,7,9.71,22.1,0,0.0,0.0
2020-06-25,USA-39073,Hocking,Ohio,1,0.29,1.01,0,0.0,0.0
2020-06-25,USA-39071,Highland,Ohio,0,0.57,1.32,0,0.0,0.0
2020-06-25,USA-39069,Henry,Ohio,0,0.29,1.06,0,0.0,0.0
2020-06-25,USA-39067,Harrison,Ohio,0,0.14,0.95,0,0.14,0.95
2020-06-25,USA-39065,Hardin,Ohio,1,0.43,1.37,0,0.86,2.73
2020-06-25,USA-39063,Hancock,Ohio,3,0.86,1.13,0,0.0,0.0
2020-06-25,USA-39061,Hamilton,Ohio,148,118.43,14.49,2,1.43,0.17
2020-06-25,USA-39059,Guernsey,Ohio,2,0.71,1.84,0,0.0,0.0
2020-06-25,USA-39057,Greene,Ohio,4,4.43,2.62,0,0.43,0.25
2020-06-25,USA-39055,Geauga,Ohio,3,3.29,3.51,1,0.57,0.61
2020-06-25,USA-39053,Gallia,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39051,Fulton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-25,USA-39049,Franklin,Ohio,166,117.57,8.93,2,5.14,0.39
2020-06-25,USA-39047,Fayette,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39045,Fairfield,Ohio,5,6.57,4.17,0,0.43,0.27
2020-06-25,USA-39043,Erie,Ohio,2,0.86,1.15,0,0.0,0.0
2020-06-25,USA-39041,Delaware,Ohio,8,5.57,2.66,0,0.0,0.0
2020-06-25,USA-39039,Defiance,Ohio,0,0.43,1.13,0,0.14,0.38
2020-06-25,USA-39037,Darke,Ohio,2,0.67,1.3,0,0.0,0.0
2020-06-25,USA-39035,Cuyahoga,Ohio,147,101.0,8.18,3,2.71,0.22
2020-06-25,USA-39033,Crawford,Ohio,1,0.57,1.38,0,0.0,0.0
2020-06-25,USA-39031,Coshocton,Ohio,0,1.43,3.9,0,0.0,0.0
2020-06-25,USA-39029,Columbiana,Ohio,49,13.29,13.04,-1,0.33,0.33
2020-06-25,USA-39027,Clinton,Ohio,0,0.14,0.34,0,0.0,0.0
2020-06-25,USA-39025,Clermont,Ohio,6,6.29,3.04,0,0.0,0.0
2020-06-25,USA-39023,Clark,Ohio,6,19.29,14.38,0,0.0,0.0
2020-06-25,USA-39021,Champaign,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-25,USA-39019,Carroll,Ohio,3,1.29,4.78,0,0.0,0.0
2020-06-25,USA-39017,Butler,Ohio,32,21.14,5.52,1,0.71,0.19
2020-06-25,USA-39015,Brown,Ohio,3,1.43,3.29,0,0.0,0.0
2020-06-25,USA-39013,Belmont,Ohio,10,6.29,9.38,0,0.0,0.0
2020-06-25,USA-39011,Auglaize,Ohio,2,0.86,1.88,0,0.0,0.0
2020-06-25,USA-39009,Athens,Ohio,1,0.71,1.09,0,0.0,0.0
2020-06-25,USA-39007,Ashtabula,Ohio,1,2.5,2.57,0,0.14,0.15
2020-06-25,USA-39005,Ashland,Ohio,1,1.29,2.4,0,0.0,0.0
2020-06-25,USA-39003,Allen,Ohio,4,2.14,2.09,0,0.29,0.28
2020-06-25,USA-39001,Adams,Ohio,1,0.29,1.03,0,0.0,0.0
2020-06-26,USA-39999,Unknown,Ohio,0,0.17,,0,0.0,
2020-06-26,USA-39175,Wyandot,Ohio,2,0.29,1.31,0,0.0,0.0
2020-06-26,USA-39173,Wood,Ohio,5,2.57,1.97,0,0.0,0.0
2020-06-26,USA-39171,Williams,Ohio,2,0.43,1.17,0,0.0,0.0
2020-06-26,USA-39169,Wayne,Ohio,3,3.57,3.09,0,0.0,0.0
2020-06-26,USA-39167,Washington,Ohio,2,0.43,0.72,0,0.0,0.0
2020-06-26,USA-39165,Warren,Ohio,49,19.86,8.46,0,0.0,0.0
2020-06-26,USA-39163,Vinton,Ohio,0,0.0,0.0,0,0.0,0.0
2020-06-26,USA-39161,Van Wert,Ohio,1,0.86,3.03,0,0.0,0.0
2020-06-26,USA-39159,Union,Ohio,1,0.71,1.21,0,0.0,0.0
2020-06-26,USA-39157,Tuscarawas,Ohio,8,7.57,8.23,0,0.14,0.16
2020-06-26,USA-39155,Trumbull,Ohio,17,13.57,6.86,0,0.29,0.14
2020-06-26,USA-39153,Summit,Ohio,24,18.29,3.38,0,0.43,0.08
2020-06-26,USA-39151,Stark,Ohio,13,10.29,2.78,4,0.86,0.23
2020-06-26,USA-39149,Shelby,Ohio,0,0.57,1.18,0,0.14,0.29
2020-06-26,USA-39147,Seneca,Ohio,0,0.33,0.6,0,0.0,0.0
2020-06-26,USA-39145,Scioto,Ohio,3,1.43,1.9,0,0.0,0.0
2020-06-26,USA-39143,Sandusky,Ohio,2,0.71,1.22,0,0.0,0.0
